benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
scatter,Unenc,8,8192,t_avg[usec],299.74,291.05,287.0,292.5966666666667
scatter,Unenc,8,16384,t_avg[usec],339.32,333.81,328.75,333.96
scatter,Unenc,8,32768,t_avg[usec],490.55,485.46,481.34,485.7833333333333
scatter,Unenc,8,65536,t_avg[usec],2462.84,2457.89,2455.39,2458.7066666666665
scatter,Unenc,8,131072,t_avg[usec],3579.34,3552.1,3551.62,3561.02
scatter,Unenc,8,262144,t_avg[usec],6708.75,6694.45,6754.5,6719.233333333334
scatter,Unenc,8,524288,t_avg[usec],12994.53,12937.54,12963.82,12965.296666666667
scatter,Unenc,8,1048576,t_avg[usec],25939.02,25930.1,25958.79,25942.636666666665
scatter,Unenc,8,2097152,t_avg[usec],52289.65,52186.56,52287.3,52254.503333333334
scatter,Unenc,8,4194304,t_avg[usec],106368.97,105965.1,106354.89,106229.65333333334
