benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
gather,Unenc,4,262144,t_avg[usec],3315.88,3279.2,3318.36,3304.48
gather,Unenc,4,524288,t_avg[usec],9018.23,9097.96,9030.71,9048.966666666665
gather,Unenc,4,1048576,t_avg[usec],23520.64,23407.37,23468.2,23465.403333333332
gather,Unenc,4,2097152,t_avg[usec],49816.43,49843.54,49760.64,49806.87
gather,Unenc,4,4194304,t_avg[usec],103563.0,103161.03,103290.33,103338.12
gather,Unenc,8,0,t_avg[usec],0.31,0.3,0.29,0.3
gather,Unenc,8,2,t_avg[usec],47.1,50.91,48.26,48.75666666666667
gather,Unenc,8,4,t_avg[usec],46.42,50.63,49.08,48.71
gather,Unenc,8,8,t_avg[usec],47.4,50.68,48.25,48.776666666666664
gather,Unenc,8,16,t_avg[usec],46.69,50.98,47.54,48.40333333333333
gather,Unenc,8,32,t_avg[usec],47.24,51.13,47.54,48.63666666666667
gather,Unenc,8,64,t_avg[usec],46.82,52.19,48.53,49.18
gather,Unenc,8,128,t_avg[usec],48.17,52.53,48.59,49.763333333333335
gather,Unenc,8,256,t_avg[usec],48.66,53.81,50.11,50.86
gather,Unenc,8,512,t_avg[usec],48.85,55.81,50.43,51.696666666666665
gather,Unenc,8,1024,t_avg[usec],54.89,58.99,53.59,55.82333333333334
gather,Unenc,8,2048,t_avg[usec],62.13,62.89,61.2,62.07333333333334
gather,Unenc,8,4096,t_avg[usec],62.05,65.37,62.67,63.36333333333334
gather,Unenc,8,8192,t_avg[usec],889.03,887.12,887.03,887.7266666666667
gather,Unenc,8,16384,t_avg[usec],891.8,902.37,898.06,897.41
gather,Unenc,8,32768,t_avg[usec],1077.92,1057.86,1053.71,1063.1633333333334
gather,Unenc,8,65536,t_avg[usec],1444.52,1426.74,1441.54,1437.6
gather,Unenc,8,131072,t_avg[usec],3263.67,3252.64,3273.11,3263.14
gather,Unenc,8,262144,t_avg[usec],4068.36,4030.89,4051.32,4050.19
gather,Unenc,8,524288,t_avg[usec],7185.42,7156.54,7198.54,7180.166666666667
gather,Unenc,8,1048576,t_avg[usec],14884.86,14884.52,14895.67,14888.35
gather,Unenc,8,2097152,t_avg[usec],29725.27,29698.47,29587.62,29670.453333333335
gather,Unenc,8,4194304,t_avg[usec],60632.84,60634.72,60522.37,60596.64333333333
