benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
allgatherv,Unenc,4,524288,t_avg[usec],15542.4,19117.46,15687.21,16782.356666666667
allgatherv,Unenc,4,1048576,t_avg[usec],31025.87,31008.07,30798.58,30944.173333333332
allgatherv,Unenc,4,2097152,t_avg[usec],62534.9,62645.6,62131.84,62437.44666666666
allgatherv,Unenc,4,4194304,t_avg[usec],129558.7,130035.31,128898.89,129497.63333333333
allgatherv,Unenc,8,0,t_avg[usec],0.31,0.3,0.3,0.30333333333333334
allgatherv,Unenc,8,2,t_avg[usec],374.36,374.46,375.9,374.90666666666664
allgatherv,Unenc,8,4,t_avg[usec],375.37,377.77,373.66,375.6
allgatherv,Unenc,8,8,t_avg[usec],376.52,377.2,376.43,376.71666666666664
allgatherv,Unenc,8,16,t_avg[usec],373.89,373.9,375.72,374.50333333333333
allgatherv,Unenc,8,32,t_avg[usec],382.16,378.84,376.22,379.0733333333333
allgatherv,Unenc,8,64,t_avg[usec],382.22,381.74,384.26,382.74
allgatherv,Unenc,8,128,t_avg[usec],383.98,389.07,391.75,388.26666666666665
allgatherv,Unenc,8,256,t_avg[usec],394.79,394.98,394.96,394.91
allgatherv,Unenc,8,512,t_avg[usec],419.43,419.67,419.08,419.3933333333333
allgatherv,Unenc,8,1024,t_avg[usec],446.34,445.38,446.98,446.23333333333335
allgatherv,Unenc,8,2048,t_avg[usec],508.86,508.46,510.05,509.12333333333333
allgatherv,Unenc,8,4096,t_avg[usec],649.75,646.83,648.06,648.2133333333334
allgatherv,Unenc,8,8192,t_avg[usec],686.73,689.11,684.96,686.9333333333334
allgatherv,Unenc,8,16384,t_avg[usec],1022.65,1025.46,1023.86,1023.99
allgatherv,Unenc,8,32768,t_avg[usec],2446.42,2443.1,2437.29,2442.27
allgatherv,Unenc,8,65536,t_avg[usec],4254.05,4281.67,4273.65,4269.79
allgatherv,Unenc,8,131072,t_avg[usec],8026.7,8191.11,8122.19,8113.333333333333
allgatherv,Unenc,8,262144,t_avg[usec],14651.34,16519.64,14780.34,15317.106666666667
allgatherv,Unenc,8,524288,t_avg[usec],29920.52,32989.74,29742.59,30884.283333333333
allgatherv,Unenc,8,1048576,t_avg[usec],62031.41,60636.42,70134.41,64267.41333333334
allgatherv,Unenc,8,2097152,t_avg[usec],137508.93,132340.4,151350.63,140399.98666666666
allgatherv,Unenc,8,4194304,t_avg[usec],312489.34,268397.81,335369.26,305418.80333333334
