benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
gatherv,Unenc,4,16384,t_avg[usec],178.06,178.21,177.9,178.05666666666667
gatherv,Unenc,4,32768,t_avg[usec],287.47,287.2,287.19,287.2866666666667
gatherv,Unenc,4,65536,t_avg[usec],1428.35,1427.16,1429.2,1428.2366666666667
gatherv,Unenc,4,131072,t_avg[usec],2263.88,2257.92,2257.72,2259.84
gatherv,Unenc,4,262144,t_avg[usec],4812.99,4810.21,4805.95,4809.716666666666
gatherv,Unenc,4,524288,t_avg[usec],9625.53,9624.11,9624.81,9624.816666666668
gatherv,Unenc,4,1048576,t_avg[usec],19611.6,19647.26,19653.59,19637.483333333334
gatherv,Unenc,4,2097152,t_avg[usec],40046.65,40049.98,40076.3,40057.64333333333
gatherv,Unenc,4,4194304,t_avg[usec],80997.73,80944.58,81050.52,80997.61
gatherv,Unenc,8,0,t_avg[usec],0.82,0.84,0.82,0.8266666666666667
gatherv,Unenc,8,2,t_avg[usec],47.16,48.58,46.25,47.33
gatherv,Unenc,8,4,t_avg[usec],47.14,48.01,46.56,47.236666666666665
gatherv,Unenc,8,8,t_avg[usec],47.98,47.85,45.35,47.06
gatherv,Unenc,8,16,t_avg[usec],47.38,48.16,47.1,47.54666666666667
gatherv,Unenc,8,32,t_avg[usec],47.53,48.35,46.88,47.586666666666666
gatherv,Unenc,8,64,t_avg[usec],48.32,48.59,46.27,47.72666666666667
gatherv,Unenc,8,128,t_avg[usec],48.51,49.32,47.24,48.35666666666667
gatherv,Unenc,8,256,t_avg[usec],51.03,49.16,48.84,49.67666666666667
gatherv,Unenc,8,512,t_avg[usec],52.33,50.82,49.25,50.8
gatherv,Unenc,8,1024,t_avg[usec],56.88,54.97,53.69,55.18
gatherv,Unenc,8,2048,t_avg[usec],62.09,61.61,61.61,61.77
gatherv,Unenc,8,4096,t_avg[usec],63.78,64.13,62.84,63.583333333333336
gatherv,Unenc,8,8192,t_avg[usec],73.61,72.47,72.43,72.83666666666667
gatherv,Unenc,8,16384,t_avg[usec],95.83,95.04,95.51,95.46000000000001
gatherv,Unenc,8,32768,t_avg[usec],161.65,161.42,161.34,161.47
gatherv,Unenc,8,65536,t_avg[usec],2428.61,2432.71,2431.75,2431.0233333333335
gatherv,Unenc,8,131072,t_avg[usec],3742.93,3726.56,3746.68,3738.7233333333334
gatherv,Unenc,8,262144,t_avg[usec],7112.86,7124.59,7126.07,7121.173333333333
gatherv,Unenc,8,524288,t_avg[usec],13546.54,13577.13,13564.96,13562.876666666667
gatherv,Unenc,8,1048576,t_avg[usec],26675.8,26648.62,26697.83,26674.083333333332
gatherv,Unenc,8,2097152,t_avg[usec],53335.23,53364.57,53273.64,53324.48
gatherv,Unenc,8,4194304,t_avg[usec],107453.8,107734.75,107577.59,107588.71333333333
