benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
reduce,Unenc,4,64,t_avg[usec],60.42,62.5,64.71,62.54333333333333
reduce,Unenc,4,128,t_avg[usec],61.14,63.05,64.97,63.053333333333335
reduce,Unenc,4,256,t_avg[usec],62.42,64.88,66.29,64.53
reduce,Unenc,4,512,t_avg[usec],133.36,135.7,134.62,134.56
reduce,Unenc,4,1024,t_avg[usec],134.24,137.36,137.89,136.49666666666667
reduce,Unenc,4,2048,t_avg[usec],152.14,144.29,149.02,148.48333333333332
reduce,Unenc,4,4096,t_avg[usec],144.88,147.65,147.9,146.81
reduce,Unenc,4,8192,t_avg[usec],168.12,173.25,173.13,171.5
reduce,Unenc,4,16384,t_avg[usec],185.38,189.09,189.47,187.98
reduce,Unenc,4,32768,t_avg[usec],280.15,279.88,281.7,280.57666666666665
reduce,Unenc,4,65536,t_avg[usec],445.41,446.16,447.64,446.40333333333336
reduce,Unenc,4,131072,t_avg[usec],848.99,861.09,859.6,856.5600000000001
reduce,Unenc,4,262144,t_avg[usec],1635.22,1626.44,1609.89,1623.8500000000001
reduce,Unenc,4,524288,t_avg[usec],3327.52,3281.14,3275.65,3294.77
reduce,Unenc,4,1048576,t_avg[usec],11672.03,11749.28,11775.86,11732.390000000001
reduce,Unenc,4,2097152,t_avg[usec],23927.43,24090.64,24075.88,24031.316666666666
reduce,Unenc,4,4194304,t_avg[usec],48304.05,48615.28,48803.22,48574.183333333334
reduce,Unenc,8,0,t_avg[usec],0.35,0.36,0.35,0.35333333333333333
reduce,Unenc,8,4,t_avg[usec],157.92,163.14,162.69,161.25
reduce,Unenc,8,8,t_avg[usec],159.0,164.17,162.7,161.95666666666665
reduce,Unenc,8,16,t_avg[usec],159.18,163.46,162.63,161.75666666666666
reduce,Unenc,8,32,t_avg[usec],160.12,164.56,163.06,162.58
reduce,Unenc,8,64,t_avg[usec],158.68,164.85,162.94,162.15666666666667
reduce,Unenc,8,128,t_avg[usec],160.04,164.54,163.49,162.69
reduce,Unenc,8,256,t_avg[usec],163.22,167.59,166.15,165.65333333333334
reduce,Unenc,8,512,t_avg[usec],164.84,169.03,166.49,166.78666666666666
