benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
alltoallv,Unenc,4,524288,t_avg[usec],13795.37,13767.43,13838.61,13800.470000000001
alltoallv,Unenc,4,1048576,t_avg[usec],27320.15,27173.18,27495.82,27329.716666666667
alltoallv,Unenc,4,2097152,t_avg[usec],54408.02,54186.26,54340.09,54311.456666666665
alltoallv,Unenc,4,4194304,t_avg[usec],108838.77,108475.08,108388.06,108567.30333333333
alltoallv,Unenc,8,0,t_avg[usec],0.06,0.06,0.06,0.06
alltoallv,Unenc,8,2,t_avg[usec],59.23,62.81,60.15,60.73
alltoallv,Unenc,8,4,t_avg[usec],59.19,63.45,60.13,60.92333333333333
alltoallv,Unenc,8,8,t_avg[usec],59.91,62.49,60.18,60.86
alltoallv,Unenc,8,16,t_avg[usec],60.19,62.95,59.84,60.99333333333333
alltoallv,Unenc,8,32,t_avg[usec],60.25,63.29,60.19,61.24333333333333
alltoallv,Unenc,8,64,t_avg[usec],63.05,64.46,62.1,63.20333333333333
alltoallv,Unenc,8,128,t_avg[usec],64.55,67.56,65.19,65.76666666666667
alltoallv,Unenc,8,256,t_avg[usec],72.8,74.3,72.78,73.29333333333334
alltoallv,Unenc,8,512,t_avg[usec],94.14,91.94,94.39,93.49
alltoallv,Unenc,8,1024,t_avg[usec],147.47,144.57,141.96,144.66666666666666
alltoallv,Unenc,8,2048,t_avg[usec],261.79,244.9,258.83,255.17333333333335
alltoallv,Unenc,8,4096,t_avg[usec],481.78,457.64,474.72,471.38
alltoallv,Unenc,8,8192,t_avg[usec],909.95,891.73,905.16,902.28
alltoallv,Unenc,8,16384,t_avg[usec],1823.07,1771.32,1805.56,1799.9833333333333
alltoallv,Unenc,8,32768,t_avg[usec],3802.95,3718.34,3851.47,3790.92
alltoallv,Unenc,8,65536,t_avg[usec],9159.37,8935.55,9243.09,9112.67
alltoallv,Unenc,8,131072,t_avg[usec],18135.0,18979.74,18748.73,18621.156666666666
alltoallv,Unenc,8,262144,t_avg[usec],38147.41,38333.13,39076.36,38518.96666666667
alltoallv,Unenc,8,524288,t_avg[usec],78967.01,84490.07,83584.51,82347.19666666667
alltoallv,Unenc,8,1048576,t_avg[usec],158952.86,164045.2,164090.66,162362.90666666668
alltoallv,Unenc,8,2097152,t_avg[usec],309949.31,299361.19,304603.98,304638.16
alltoallv,Unenc,8,4194304,t_avg[usec],584748.45,567380.35,578320.68,576816.4933333333
