benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
allgatherv,Unenc,8,8,t_avg[usec],84.36,84.56,84.42,84.44666666666667
allgatherv,Unenc,8,16,t_avg[usec],86.48,85.78,85.11,85.79
allgatherv,Unenc,8,32,t_avg[usec],85.65,87.92,86.86,86.81
allgatherv,Unenc,8,64,t_avg[usec],89.23,92.14,92.24,91.20333333333333
allgatherv,Unenc,8,128,t_avg[usec],96.97,99.25,101.64,99.28666666666666
allgatherv,Unenc,8,256,t_avg[usec],114.24,116.22,120.19,116.88333333333333
allgatherv,Unenc,8,512,t_avg[usec],153.09,154.68,152.79,153.52
allgatherv,Unenc,8,1024,t_avg[usec],180.47,186.27,183.04,183.26
allgatherv,Unenc,8,2048,t_avg[usec],264.28,274.02,267.75,268.68333333333334
allgatherv,Unenc,8,4096,t_avg[usec],453.71,461.88,456.63,457.40666666666664
allgatherv,Unenc,8,8192,t_avg[usec],466.7,455.15,439.35,453.73333333333335
allgatherv,Unenc,8,16384,t_avg[usec],812.71,813.97,808.82,811.8333333333334
allgatherv,Unenc,8,32768,t_avg[usec],1858.33,1841.87,1845.28,1848.4933333333333
allgatherv,Unenc,8,65536,t_avg[usec],3500.6,3493.84,3557.5,3517.3133333333335
allgatherv,Unenc,8,131072,t_avg[usec],6901.6,6892.98,6867.22,6887.266666666666
allgatherv,Unenc,8,262144,t_avg[usec],15012.15,14443.91,14714.66,14723.573333333334
allgatherv,Unenc,8,524288,t_avg[usec],30066.12,28170.31,29130.54,29122.323333333334
allgatherv,Unenc,8,1048576,t_avg[usec],65077.33,67897.93,65978.46,66317.90666666666
allgatherv,Unenc,8,2097152,t_avg[usec],126294.57,142620.48,136353.2,135089.4166666667
allgatherv,Unenc,8,4194304,t_avg[usec],286853.05,276410.88,280642.32,281302.0833333333
